      29500   0.000684   1.7e-005   0.000701
      29000   0.001407   3.6e-005   0.001444
      28500   0.002172   5.8e-005    0.00223
      28000    0.00298   8.4e-005   0.003064
      27500   0.003835   0.000112   0.003948
      27000    0.00474   0.000146   0.004885
      26500   0.005696   0.000184    0.00588
      26000   0.006707   0.000228   0.006935
      25500   0.007777   0.000278   0.008055
      25000   0.008908   0.000336   0.009244
      24500   0.010092   0.000404   0.010496
      24000   0.011319   0.000489   0.011808
      23500    0.01259   0.000592   0.013182
      23000   0.013906    0.00072   0.014626
      22500   0.015262   0.000874   0.016136
      22000   0.016652   0.001056   0.017707
      21500   0.018062   0.001263   0.019325
      21000    0.01948   0.001489   0.020969
      20500   0.020916   0.001735   0.022651
      20000   0.022378   0.002001   0.024379
      19500   0.023845   0.002278   0.026123
      19000     0.0253   0.002553   0.027852
      18500   0.026742   0.002819   0.029561
      18000   0.028177   0.003071   0.031249
      17500   0.029598   0.003304   0.032902
      17000   0.031004   0.003516    0.03452
      16500   0.032393   0.003711   0.036104
      16000   0.033775   0.003896   0.037671
      15500   0.035156   0.004078   0.039234
      15000   0.036552   0.004262   0.040814
      14500   0.037971   0.004453   0.042424
      14000   0.039428   0.004656   0.044084
      13500   0.040928   0.004872     0.0458
      13000   0.042477   0.005107   0.047584
      12500   0.044089   0.005364   0.049453
      12000   0.045779    0.00565   0.051429
      11500   0.047538   0.005969   0.053507
      11000   0.049363   0.006325   0.055689
      10500   0.051238   0.006743    0.05798
      10000    0.05316   0.007242   0.060401
       9500    0.05514    0.00785    0.06299
       9000   0.057207   0.008618   0.065826
       8500   0.059363   0.009628   0.068991
       8000   0.061621   0.011001   0.072623
       7500   0.063996    0.01287   0.076866
       7000   0.066508   0.015411   0.081919
       6500   0.069158   0.018524   0.087681
       6000   0.071962   0.021988    0.09395
       5500   0.074938   0.025817   0.100755
       5000   0.078093   0.030025   0.108118
       4500   0.081443   0.035286   0.116729
       4000   0.085008   0.042702   0.127709
       3500   0.088801    0.05299   0.141792
       3000   0.092851    0.06706   0.159912
       2500   0.097182   0.087125   0.184307
       2000    0.10182   0.114546   0.216367
       1500    0.10677   0.245849   0.352619
       1000   0.112045    1.71645    1.82849
        500   0.117675    5.61762     5.7353
          0   0.123907    9.51862    9.64253
