      29500   0.000643   1.6e-005   0.000659
      29000   0.001323   3.4e-005   0.001357
      28500   0.002042   5.5e-005   0.002097
      28000   0.002802   7.9e-005   0.002881
      27500   0.003606   0.000106   0.003712
      27000   0.004455   0.000137   0.004593
      26500   0.005353   0.000174   0.005527
      26000   0.006303   0.000215   0.006519
      25500   0.007308   0.000263   0.007571
      25000   0.008371   0.000317   0.008688
      24500   0.009482   0.000382   0.009864
      24000   0.010634   0.000461   0.011096
      23500   0.011826   0.000559   0.012386
      23000    0.01306    0.00068   0.013741
      22500   0.014331   0.000826   0.015156
      22000   0.015632   0.000998    0.01663
      21500   0.016951   0.001194   0.018144
      21000   0.018275   0.001408   0.019683
      20500   0.019615    0.00164   0.021255
      20000   0.020977   0.001893    0.02287
      19500   0.022343   0.002154   0.024497
      19000   0.023693   0.002414   0.026107
      18500    0.02503   0.002665   0.027695
      18000   0.026356   0.002904    0.02926
      17500   0.027666   0.003124   0.030791
      17000   0.028958   0.003325   0.032283
      16500   0.030232   0.003509   0.033741
      16000   0.031494   0.003684   0.035178
      15500   0.032751   0.003856   0.036607
      15000   0.034018   0.004031   0.038048
      14500   0.035302   0.004212   0.039513
      14000   0.036617   0.004403    0.04102
      13500   0.037967   0.004608   0.042574
      13000   0.039358   0.004829   0.044187
      12500   0.040803   0.005072   0.045875
      12000   0.042315   0.005343   0.047658
      11500   0.043886   0.005645   0.049531
      11000   0.045515   0.005982   0.051496
      10500   0.047186   0.006377   0.053563
      10000   0.048899   0.006851    0.05575
       9500   0.050669   0.007429   0.058098
       9000   0.052528    0.00816   0.060688
       8500   0.054488   0.009119   0.063608
       8000   0.056572   0.010425   0.066997
       7500   0.058805   0.012202   0.071007
       7000   0.061197   0.014617   0.075814
       6500   0.063785   0.017577   0.081362
       6000   0.066596    0.02087   0.087466
       5500   0.069662    0.02451   0.094172
       5000   0.073022   0.028511   0.101533
       4500   0.076724   0.033512   0.110236
       4000   0.080855   0.040563   0.121418
       3500    0.08548   0.050344   0.135824
       3000   0.090679    0.06372   0.154399
       2500   0.096552   0.083191   0.179743
       2000   0.103221   0.110445   0.213666
       1500   0.110719   0.241944   0.352663
       1000   0.119089    1.71474    1.83383
        500   0.128409    5.62175    5.75016
          0   0.138485    9.52906    9.66755
