Scatter phase function type: Aerosol, Improved H-G.
asymetry factor: 0.5
  1.745329e-002  2.754732e-002
  3.490659e-002  5.503602e-002
  5.235988e-002  8.240806e-002
  6.981317e-002  1.096065e-001
  8.726646e-002  1.365762e-001
  1.047198e-001  1.632640e-001
  1.221730e-001  1.896195e-001
  1.396263e-001  2.155952e-001
  1.570796e-001  2.411471e-001
  1.745329e-001  2.662348e-001
  1.919862e-001  2.908216e-001
  2.094395e-001  3.148751e-001
  2.268928e-001  3.383665e-001
  2.443461e-001  3.612715e-001
  2.617994e-001  3.835695e-001
  2.792527e-001  4.052441e-001
  2.967060e-001  4.262826e-001
  3.141593e-001  4.466758e-001
  3.316126e-001  4.664180e-001
  3.490659e-001  4.855069e-001
  3.665191e-001  5.039428e-001
  3.839724e-001  5.217289e-001
  4.014257e-001  5.388709e-001
  4.188790e-001  5.553764e-001
  4.363323e-001  5.712552e-001
  4.537856e-001  5.865186e-001
  4.712389e-001  6.011795e-001
  4.886922e-001  6.152518e-001
  5.061455e-001  6.287506e-001
  5.235988e-001  6.416917e-001
  5.410521e-001  6.540915e-001
  5.585054e-001  6.659671e-001
  5.759587e-001  6.773357e-001
  5.934119e-001  6.882146e-001
  6.108652e-001  6.986215e-001
  6.283185e-001  7.085738e-001
  6.457718e-001  7.180890e-001
  6.632251e-001  7.271841e-001
  6.806784e-001  7.358760e-001
  6.981317e-001  7.441816e-001
  7.155850e-001  7.521168e-001
  7.330383e-001  7.596978e-001
  7.504916e-001  7.669397e-001
  7.679449e-001  7.738577e-001
  7.853982e-001  7.804662e-001
  8.028515e-001  7.867793e-001
  8.203047e-001  7.928106e-001
  8.377580e-001  7.985730e-001
  8.552113e-001  8.040793e-001
  8.726646e-001  8.093414e-001
  8.901179e-001  8.143710e-001
  9.075712e-001  8.191793e-001
  9.250245e-001  8.237769e-001
  9.424778e-001  8.281741e-001
  9.599311e-001  8.323807e-001
  9.773844e-001  8.364060e-001
  9.948377e-001  8.402590e-001
  1.012291e+000  8.439483e-001
  1.029744e+000  8.474820e-001
  1.047198e+000  8.508680e-001
  1.064651e+000  8.541136e-001
  1.082104e+000  8.572261e-001
  1.099557e+000  8.602121e-001
  1.117011e+000  8.630781e-001
  1.134464e+000  8.658303e-001
  1.151917e+000  8.684746e-001
  1.169371e+000  8.710164e-001
  1.186824e+000  8.734612e-001
  1.204277e+000  8.758139e-001
  1.221730e+000  8.780795e-001
  1.239184e+000  8.802625e-001
  1.256637e+000  8.823673e-001
  1.274090e+000  8.843979e-001
  1.291544e+000  8.863585e-001
  1.308997e+000  8.882528e-001
  1.326450e+000  8.900842e-001
  1.343904e+000  8.918564e-001
  1.361357e+000  8.935724e-001
  1.378810e+000  8.952354e-001
  1.396263e+000  8.968484e-001
  1.413717e+000  8.984140e-001
  1.431170e+000  8.999351e-001
  1.448623e+000  9.014141e-001
  1.466077e+000  9.028534e-001
  1.483530e+000  9.042553e-001
  1.500983e+000  9.056219e-001
  1.518436e+000  9.069555e-001
  1.535890e+000  9.082579e-001
  1.553343e+000  9.095310e-001
  1.570796e+000  9.107765e-001
  1.588250e+000  9.119963e-001
  1.605703e+000  9.131918e-001
  1.623156e+000  9.143647e-001
  1.640609e+000  9.155164e-001
  1.658063e+000  9.166482e-001
  1.675516e+000  9.177615e-001
  1.692969e+000  9.188575e-001
  1.710423e+000  9.199375e-001
  1.727876e+000  9.210025e-001
  1.745329e+000  9.220536e-001
  1.762783e+000  9.230918e-001
  1.780236e+000  9.241182e-001
  1.797689e+000  9.251335e-001
  1.815142e+000  9.261387e-001
  1.832596e+000  9.271347e-001
  1.850049e+000  9.281221e-001
  1.867502e+000  9.291018e-001
  1.884956e+000  9.300743e-001
  1.902409e+000  9.310405e-001
  1.919862e+000  9.320009e-001
  1.937315e+000  9.329561e-001
  1.954769e+000  9.339067e-001
  1.972222e+000  9.348532e-001
  1.989675e+000  9.357962e-001
  2.007129e+000  9.367360e-001
  2.024582e+000  9.376731e-001
  2.042035e+000  9.386080e-001
  2.059489e+000  9.395410e-001
  2.076942e+000  9.404726e-001
  2.094395e+000  9.414030e-001
  2.111848e+000  9.423326e-001
  2.129302e+000  9.432617e-001
  2.146755e+000  9.441906e-001
  2.164208e+000  9.451196e-001
  2.181662e+000  9.460489e-001
  2.199115e+000  9.469787e-001
  2.216568e+000  9.479092e-001
  2.234021e+000  9.488407e-001
  2.251475e+000  9.497734e-001
  2.268928e+000  9.507074e-001
  2.286381e+000  9.516428e-001
  2.303835e+000  9.525798e-001
  2.321288e+000  9.535186e-001
  2.338741e+000  9.544592e-001
  2.356194e+000  9.554018e-001
  2.373648e+000  9.563464e-001
  2.391101e+000  9.572932e-001
  2.408554e+000  9.582421e-001
  2.426008e+000  9.591934e-001
  2.443461e+000  9.601470e-001
  2.460914e+000  9.611029e-001
  2.478368e+000  9.620613e-001
  2.495821e+000  9.630221e-001
  2.513274e+000  9.639853e-001
  2.530727e+000  9.649510e-001
  2.548181e+000  9.659192e-001
  2.565634e+000  9.668899e-001
  2.583087e+000  9.678630e-001
  2.600541e+000  9.688386e-001
  2.617994e+000  9.698165e-001
  2.635447e+000  9.707969e-001
  2.652900e+000  9.717797e-001
  2.670354e+000  9.727648e-001
  2.687807e+000  9.737522e-001
  2.705260e+000  9.747418e-001
  2.722714e+000  9.757336e-001
  2.740167e+000  9.767275e-001
  2.757620e+000  9.777235e-001
  2.775074e+000  9.787216e-001
  2.792527e+000  9.797215e-001
  2.809980e+000  9.807234e-001
  2.827433e+000  9.817270e-001
  2.844887e+000  9.827323e-001
  2.862340e+000  9.837393e-001
  2.879793e+000  9.847479e-001
  2.897247e+000  9.857579e-001
  2.914700e+000  9.867693e-001
  2.932153e+000  9.877819e-001
  2.949606e+000  9.887958e-001
  2.967060e+000  9.898108e-001
  2.984513e+000  9.908268e-001
  3.001966e+000  9.918437e-001
  3.019420e+000  9.928615e-001
  3.036873e+000  9.938799e-001
  3.054326e+000  9.948990e-001
  3.071779e+000  9.959186e-001
  3.089233e+000  9.969386e-001
  3.106686e+000  9.979589e-001
  3.124139e+000  9.989794e-001
  3.141593e+000  1.000000e+000
