Scatter phase function type: Molecule, Rayleigh.
  1.064651e+000  3.838792e-001
  1.082104e+000  3.884263e-001
  1.099557e+000  3.929197e-001
  1.117011e+000  3.973608e-001
  1.134464e+000  4.017510e-001
  1.151917e+000  4.060917e-001
  1.169371e+000  4.103844e-001
  1.186824e+000  4.146305e-001
  1.204277e+000  4.188318e-001
  1.221730e+000  4.229898e-001
  1.239184e+000  4.271063e-001
  1.256637e+000  4.311830e-001
  1.274090e+000  4.352217e-001
  1.291544e+000  4.392242e-001
  1.308997e+000  4.431925e-001
  1.326450e+000  4.471285e-001
  1.343904e+000  4.510341e-001
  1.361357e+000  4.549114e-001
  1.378810e+000  4.587624e-001
  1.396263e+000  4.625892e-001
  1.413717e+000  4.663939e-001
  1.431170e+000  4.701786e-001
  1.448623e+000  4.739455e-001
  1.466077e+000  4.776967e-001
  1.483530e+000  4.814345e-001
  1.500983e+000  4.851611e-001
  1.518436e+000  4.888787e-001
  1.535890e+000  4.925896e-001
  1.553343e+000  4.962959e-001
  1.570796e+000  5.000000e-001
  1.588250e+000  5.037041e-001
  1.605703e+000  5.074104e-001
  1.623156e+000  5.111213e-001
  1.640609e+000  5.148389e-001
  1.658063e+000  5.185655e-001
  1.675516e+000  5.223033e-001
  1.692969e+000  5.260545e-001
  1.710423e+000  5.298214e-001
  1.727876e+000  5.336061e-001
  1.745329e+000  5.374108e-001
  1.762783e+000  5.412376e-001
  1.780236e+000  5.450886e-001
  1.797689e+000  5.489659e-001
  1.815142e+000  5.528715e-001
  1.832596e+000  5.568075e-001
  1.850049e+000  5.607758e-001
  1.867502e+000  5.647783e-001
  1.884956e+000  5.688170e-001
  1.902409e+000  5.728937e-001
  1.919862e+000  5.770102e-001
  1.937315e+000  5.811682e-001
  1.954769e+000  5.853695e-001
  1.972222e+000  5.896156e-001
  1.989675e+000  5.939083e-001
  2.007129e+000  5.982490e-001
  2.024582e+000  6.026392e-001
  2.042035e+000  6.070803e-001
  2.059489e+000  6.115737e-001
  2.076942e+000  6.161208e-001
  2.094395e+000  6.207226e-001
  2.111848e+000  6.253804e-001
  2.129302e+000  6.300953e-001
  2.146755e+000  6.348682e-001
  2.164208e+000  6.397003e-001
  2.181662e+000  6.445922e-001
